date,funding_rate,predicted_funding_rate,open_interest,last_price,index_price,mark_price,amount_buy,amount_sell,symbol,open,high,low,close,volume,turnover
1642557600,0.0001,0.0001,874444883.984596,42431.9101412067,42452.2564826701,42455.382195122,693087,361974,BTCUSD,42425.5,42445,42425,42430.5,1062491,25.03501413
1642557900,0.0001,0.0001,875470819.907967,42423.1847527472,42446.2625961539,42449.579478022,242648,2268758,BTCUSD,42430.5,42430.5,42396,42396.5,2221437,52.38644263
1642558200,0.0001,0.0001,877011955.409405,42396.9958506224,42423.3671784232,42426.295242047,818254,172488,BTCUSD,42396.5,42430.5,42396,42430.5,1070956,25.25448953
1642558500,0.0001,9.77963525835866E-05,877404284.495441,42431.4103343465,42460.582887538,42463.6378267477,361634,229187,BTCUSD,42430.5,42489,42430,42479.5,5459440,128.54526461
1642558800,0.0001,9.02249705535925E-05,880191124.436985,42468.9946996466,42494.518598351,42497.5356890459,6089788,2124999,BTCUSD,42479.5,42486,42436,42436,4106897,96.72581195
1642559100,0.0001,8.81759890859482E-05,881942530.922237,42436.5688949523,42450.2941882674,42453.330845839,30427,1572255,BTCUSD,42436,42436.5,42411,42411.5,1288856,30.37826997
1642559400,0.0001,9.61449925261585E-05,880368968.880419,42415.254857997,42424.6024813154,42427.5844992526,478131,863667,BTCUSD,42411.5,42411.5,42411,42411,655344,15.4520836
1642559700,0.0001,9.96557911908646E-05,880206085.215334,42408.5530179445,42416.4763295269,42419.4551060359,93488,1007740,BTCUSD,42411,42411.5,42392,42392,2191030,51.67451386
1642560000,0.0001,0.0001,880266298.076052,42392.1537216829,42397.6654530744,42400.5726860842,30061,1793805,BTCUSD,42392,42392.5,42367.5,42367.5,1860774,43.90918974
1642560300,0.0001,0.0001,879345864.029299,42350.6541401274,42360.3795923567,42363.3607261147,774584,3334550,BTCUSD,42367.5,42368,42311.5,42311.5,3620907,85.52668224
1642560600,0.0001,0.0001,878444209.697059,42320.7933823529,42339.4084852941,42342.3057941177,201721,1455169,BTCUSD,42311.5,42312,42308,42308,1920029,45.37840537
1642560900,0.0001,0.0001,878311931.902755,42309.7050243112,42321.0514100486,42323.78636953,29943,1079474,BTCUSD,42308,42308.5,42308,42308.5,1106895,26.16252163
1642561200,0.0001,0.0001,878063431.644588,42312.7067851373,42328.9671405493,42331.5648626817,1571495,353421,BTCUSD,42308.5,42328.5,42267,42267,3350484,79.21864812
1642561500,0.0001,0.0001,878109716.772784,42278.4519350812,42293.0639450687,42295.8163046192,303297,3707533,BTCUSD,42267,42288,42263,42288,3943214,93.27982869
1642561800,0.0001,0.0001,879097383.055152,42286.3214804064,42309.0413207547,42311.5922786647,3330556,102247,BTCUSD,42288,42304.5,42282.5,42282.5,1295169,30.61918244
1642562100,0.0001,0.0001,878701489.961783,42292.6162420382,42299.9989012739,42302.637022293,288646,288266,BTCUSD,42282.5,42313,42282.5,42313,873005,20.64017236
1642562400,0.0001,0.0001,878421875.11878,42291.2808988764,42302.09105939,42304.9250080257,654205,754384,BTCUSD,42313,42313,42250.5,42251,1563224,36.97537622
1642562700,0.0001,0.0001,877783337.336135,42255.2067226891,42263.7914453782,42266.1823697479,551543,763240,BTCUSD,42251,42251,42250.5,42251,741842,17.5580199
1642563000,0.0001,0.0001,877272820.858974,42270.6908831909,42282.5064672365,42284.8011823362,676714,56830,BTCUSD,42251,42289.5,42211,42211.5,4457824,105.55234613
1642563300,0.0001,0.0001,878221816.452744,42109.484375,42114.482652439,42117.9390929878,6370932,26061546,BTCUSD,42211.5,42211.5,41911,41911,47013361,1118.98687837
1642563600,0.0001,0.0001,882754868.8486,41920.9931869796,41918.1256169569,41920.7546101438,5050629,28746338,BTCUSD,41911,41912.5,41828.5,41836.5,24040761,574.1992614
1642563900,0.0001,0.0001,894620525.513125,41816.734123624,41819.0603217612,41821.309407282,9500964,14940929,BTCUSD,41836.5,41836.5,41616,41624.5,43721948,1047.84777095
1642564200,0.0001,0.0001,892723557.408118,41670.1516605166,41680.3433062731,41682.9465387454,16262640,21620094,BTCUSD,41624.5,41984.5,41594,41914.5,53939045,1293.04703787
1642564500,0.0001,0.0001,902358795.554489,41778.3440712817,41780.7832830706,41782.2652433173,34107018,18638198,BTCUSD,41914.5,41960,41697.5,41698,11675888,278.99398437
1642564800,0.0001,0.0001,907791583.569231,41744.3507692308,41758.1266538461,41760.3260307692,4969014,4139237,BTCUSD,41698,41780,41674,41747.5,7298025,174.84512968
1642565100,0.0001,0.0001,908614565.878852,41724.155685441,41740.5702019129,41742.8525292242,1539764,1662601,BTCUSD,41747.5,41747.5,41650,41672,3496825,83.87709264
1642565400,0.0001,0.0001,907356774.253886,41661.4191709845,41671.8870466321,41674.095388601,2768259,3968674,BTCUSD,41672,41685.5,41613.5,41614,6815599,163.62742859
1642565700,0.0001,0.0001,908223084.225055,41646.171286031,41657.1316740577,41659.1713192905,3372599,1002767,BTCUSD,41614,41729,41613.5,41690,5880491,141.12604283
1642566000,0.0001,0.0001,909796606.621554,41699.6654135338,41712.944962406,41714.7883709273,4358971,789169,BTCUSD,41690,41714.5,41648.5,41660,3015742,72.34206776
1642566300,0.0001,0.0001,911398391.232704,41651.386163522,41656.5370314465,41658.5358238994,687945,1329372,BTCUSD,41660,41677.5,41630,41677.5,3554289,85.36048113
1642566600,0.0001,0.0001,912547115.759494,41661.7670886076,41670.45,41672.0891392405,2142323,1588151,BTCUSD,41677.5,41694,41652,41690,2007940,48.17789718
1642566900,0.0001,0.0001,913449760.826433,41686.1122611465,41698.5400796178,41700.4629936306,631667,1019485,BTCUSD,41690,41713.5,41667,41713.5,2322295,55.70477885
1642567200,0.0001,0.0001,914060054.995082,41704.9393442623,41727.9535901639,41729.5896557377,1347225,422647,BTCUSD,41713.5,41713.5,41692.5,41693,736563,17.65995737
1642567500,0.0001,0.0001,914731492.674677,41698.4140480592,41722.361792976,41724.1534750462,229308,622532,BTCUSD,41693,41701,41685,41701,1164814,27.94071198
1642567800,0.0001,0.0001,915670721.494718,41694.5044014085,41720.0230457747,41721.7030985916,783404,912221,BTCUSD,41701,41712.5,41690,41712.5,1971382,47.27460961
1642568100,0.0001,0.0001,916318187.875926,41724.6194444444,41749.9289259259,41751.2272777778,2049259,151104,BTCUSD,41712.5,41756.5,41712,41730.5,2664530,63.84889862
1642568400,0.0001,0.0001,917472874.743338,41726.206171108,41732.9228330996,41734.5962131837,101921,2160418,BTCUSD,41730.5,41756,41713,41755.5,4578128,109.67480252
1642568700,0.0001,0.0001,918141289.689864,41751.343419062,41780.410892587,41781.8461270802,5217146,183943,BTCUSD,41755.5,41764.5,41755.5,41764,2891053,69.22969691
1642569000,0.0001,0.0001,919247302.554593,41763.6308492201,41796.5287348354,41798.0296533796,1150139,126234,BTCUSD,41764,41774.5,41764,41774.5,762731,18.26198153
1642569300,0.0001,0.0001,919955723.92268,41770.6391752577,41799.5374398625,41800.8930412371,823611,1032779,BTCUSD,41774.5,41774.5,41736.5,41737,4254675,101.87934046
1642569600,0.0001,0.0001,919734925.043104,41750.8163793104,41774.5832413793,41776.1978275862,337734,3046033,BTCUSD,41737,41739,41736.5,41738.5,584584,14.00638302
1642569900,0.0001,0.0001,918761507.434932,41747.0779109589,41783.5715068493,41784.8430479452,2140411,76490,BTCUSD,41738.5,41774.5,41738.5,41774.5,2360473,56.53492249
1642570200,0.0001,0.0001,918425219.819887,41772.2983114447,41803.1445590994,41804.4411819887,559240,56400,BTCUSD,41774.5,41774.5,41764,41764,2037303,48.77003465
1642570500,0.0001,0.0001,918080052.61553,41759.8465909091,41769.6972727273,41771.1648295455,31235,2634577,BTCUSD,41764,41764.5,41717.5,41753,2066658,49.50755939
1642570800,0.0001,0.0001,917296696.101449,41747.8170289855,41768.5919384058,41769.7311413044,783397,1435802,BTCUSD,41753,41753,41713,41713,2592502,62.12311406
1642571100,0.0001,0.0001,916106573.736752,41710.4811965812,41735.6220683761,41736.9773162393,370692,3550304,BTCUSD,41713,41713.5,41662.5,41679,3382526,81.12749064
1642571400,0.0001,0.0001,916384864.130376,41682.5154569893,41714.6014112903,41715.6716263441,1245138,640594,BTCUSD,41679,41751.5,41678.5,41751,2923851,70.0774205
1642571700,0.0001,0.0001,917452306.954545,41727.1442307692,41753.819458042,41754.9006293706,1662267,1847220,BTCUSD,41751,41755,41727.5,41755,1938685,46.44163249
1642572000,0.0001,0.0001,918165259.015228,41742.3502538071,41755.6075803723,41756.7271912014,422656,2411396,BTCUSD,41755,41755,41702,41733,4095412,98.15235115
1642572300,0.0001,0.0001,918145104.086811,41733.0676126878,41749.8733222037,41750.5988480801,3011655,185670,BTCUSD,41733,41790,41732.5,41789,3501402,83.82489975
1642572600,0.0001,0.0001,918325491.77911,41785.022260274,41800.0064726027,41800.9509075342,2121670,388657,BTCUSD,41789,41821,41788.5,41818.5,3572887,85.47547382
1642572900,0.0001,0.0001,919103468.650165,41815.9661716172,41834.0941089109,41834.9691419142,2901528,890348,BTCUSD,41818.5,41818.5,41818,41818,1796240,42.95337035
1642573200,0.0001,0.0001,918212503.826087,41816.0079051383,41841.6623517787,41842.5945256917,1045792,1009502,BTCUSD,41818,41818.5,41788.5,41797,2241207,53.61364039
1642573500,0.0001,0.0001,918026320.15486,41799.3533772652,41819.2613673806,41820.0388138386,1709481,519607,BTCUSD,41797,41809,41750,41750.5,2204716,52.74230841
1642573800,0.0001,0.0001,918476790.542496,41770.849005425,41788.3581012658,41789.7171609403,238535,2873898,BTCUSD,41750.5,41750.5,41717,41731.5,2917265,69.89449414
1642574100,0.0001,0.0001,916944073.966252,41726.798401421,41748.9277264654,41749.7396269982,510876,1319820,BTCUSD,41731.5,41731.5,41713.5,41729.5,1214571,29.11152768
1642574400,0.0001,0.0001,917207619.831579,41736.050877193,41763.6511754386,41764.0178421053,962318,371708,BTCUSD,41729.5,41798,41729.5,41780,1362403,32.61770067
1642574700,0.0001,0.0001,917962282.437037,41791.2509259259,41814.995037037,41815.6191111111,682600,365601,BTCUSD,41780,41798.5,41780,41798,710757,17.00817167
1642575000,0.0001,0.0001,917820890.39579,41790.5947368421,41811.8222736842,41812.6860210526,196458,1158109,BTCUSD,41798,41798.5,41745,41759,1609530,38.52805447
1642575300,0.0001,0.0001,917369976.586873,41752.6872586873,41767.0666988417,41767.719034749,149786,821419,BTCUSD,41759,41770,41716.5,41716.5,1241555,29.74411809
1642575600,0.0001,0.0001,916351185.36714,41715.1886409736,41724.1747667343,41725.0387221095,179272,2961734,BTCUSD,41716.5,41717,41630,41637,5471332,131.29091074
1642575900,0.0001,0.0001,912300466.267035,41608.664825046,41622.8084714549,41624.2618047882,3310878,9109872,BTCUSD,41637,41651,41500,41530,12964954,311.90162595
1642576200,0.0001,0.0001,911209816.115334,41491.5720838794,41513.6136435125,41514.421231979,2986838,10958283,BTCUSD,41530,41530.5,41377.5,41426.5,18027886,434.95692364
1642576500,0.0001,0.0001,907963003.131772,41374.4663250366,41396.8509004392,41397.5967423133,8955917,30902985,BTCUSD,41426.5,41426.5,41278,41311.5,35454889,857.9125078
1642576800,0.0001,0.0001,898831552.330579,41316.0123966942,41333.0526170799,41333.4520844812,3537153,3324042,BTCUSD,41311.5,41353,41295,41330.5,5847744,141.52844526
1642577100,0.0001,0.0001,897790236.907117,41312.7804583836,41326.7510012063,41327.1240048251,4487298,5943748,BTCUSD,41330.5,41390,41236,41351,16663553,403.32969853
1642577400,0.0001,0.0001,897997316.216081,41330.7753768844,41339.4525628141,41339.9108442211,8628494,14549917,BTCUSD,41351,41351,41119,41330,25005947,606.12547008
1642577700,0.0001,0.0001,894298771.789474,41312.7733148661,41328.7805817175,41328.7583748846,9508978,3705251,BTCUSD,41330,41349,41281.5,41281.5,5230155,126.59486974
1642578000,0.0001,0.0001,896564255.398741,41295.2953830011,41310.5332528856,41310.9329380902,1419725,3160841,BTCUSD,41281.5,41293,41235,41244,4493680,108.89475971
1642578300,0.0001,0.0001,896975797.926655,41235.4123434705,41250.578881932,41250.9758855098,2202140,5791229,BTCUSD,41244,41309.5,41169.5,41309.5,9767139,236.95046868
1642578600,0.0001,0.0001,896097834.281482,41269.8444444445,41282.9283703704,41282.8774179894,3905965,1484351,BTCUSD,41309.5,41332.5,41261,41281,3731198,90.37393185
1642578900,0.0001,0.0001,897939175.82555,41256.9608516484,41259.2958241758,41259.4695467033,1874339,2263048,BTCUSD,41281,41281,41230,41259,3250775,78.82896577
1642579200,0.0001,0.0001,899125427.097651,41252.4054388134,41258.1440173053,41260.4432014833,2170281,1005043,BTCUSD,41259,41285,41199,41226,7834203,189.99370933
1642579500,0.0001,0.0001,899065064.1423,41227.5170565302,41241.2623781677,41245.6554385965,1672117,5294898,BTCUSD,41226,41260,41223.5,41241,2224899,53.95281491
1642579800,0.0001,0.0001,900175266.983852,41265,41282.7888581315,41286.5123990773,4153432,713344,BTCUSD,41241,41353.5,41223.5,41345,6639254,160.69758907
1642580100,0.0001,0.0001,901111578.382842,41349.2208706786,41362.3712035851,41366.3267221511,2239078,2092514,BTCUSD,41345,41388,41345,41388,5099067,123.25971511
1642580400,0.0001,0.0001,904682072.642082,41359.7445770065,41364.7186659436,41368.8571041215,3279318,1981229,BTCUSD,41388,41388,41290.5,41312.5,2511744,60.76225849
1642580700,0.0001,0.0001,905433657.29525,41295.2342747112,41303.5900385109,41307.6660333761,993536,1184288,BTCUSD,41312.5,41312.5,41242.5,41243.5,4611451,111.73303555
1642581000,0.0001,0.0001,905175748.616921,41249.5117508813,41261.5547591069,41265.7164864865,2145193,3783963,BTCUSD,41243.5,41266.5,41153,41180,10104488,245.23822958
1642581300,0.0001,0.0001,907266223.455939,41193.313697318,41213.6549808429,41217.5022605364,5837942,8233614,BTCUSD,41180,41240,41138.5,41240,7516393,182.47009981
1642581600,0.0001,0.0001,908778326.757576,41228.8023989899,41250.8459217172,41254.3897348485,1414865,247768,BTCUSD,41240,41291.5,41226.5,41287.5,3164577,76.67241685
1642581900,0.0001,0.0001,909151780.223841,41298.4013245033,41316.111615894,41319.7385033113,2544352,730475,BTCUSD,41287.5,41316.5,41280.5,41300,2479054,60.01942132
1642582200,0.0001,0.0001,909974852.713257,41282.2903458213,41304.3793659942,41308.06,1235206,1727754,BTCUSD,41300,41381.5,41241.5,41381.5,3995691,96.70630795
1642582500,0.0001,0.0001,910053864.856476,41346.0781796966,41361.3763010502,41364.6792532089,3332789,487259,BTCUSD,41381.5,41381.5,41359.5,41359.5,4915897,118.82367919
1642582800,0.0001,0.0001,912413037.296178,41362.4156050955,41367.7944904459,41371.4997452229,2635942,2107550,BTCUSD,41359.5,41414,41350,41413.5,7468690,180.45511194
1642583100,0.0001,0.0001,908728033.333718,41435.7973441109,41439.2512124711,41441.9911662818,15451078,1402040,BTCUSD,41413.5,41543.5,41396.5,41520,12873725,310.41270609
1642583400,0.0001,0.0001,905594719.891408,41513.3502386635,41527.3162052506,41530.912947494,1744897,2029955,BTCUSD,41520,41520,41494,41509.5,2455230,59.14593534
1642583700,0.0001,0.0001,906177738.54235,41494.2916666667,41501.8981693989,41505.4633743169,408909,1625479,BTCUSD,41509.5,41524.5,41473,41524.5,3036671,73.17760549
1642584000,0.0001,0.0001,907264891.770313,41520.10859375,41533.7421875,41537.0834375,3388035,300021,BTCUSD,41524.5,41559,41524.5,41559,4492877,108.16044534
1642584300,0.0001,0.0001,906634614.662182,41559.0224215247,41576.2928251121,41579.5209118087,5368313,1922805,BTCUSD,41559,41580,41480,41480,12674304,305.0671622
1642584600,0.0001,0.0001,903281416.587666,41490.7212817412,41503.8499274486,41507.4447279323,2498266,9982286,BTCUSD,41480,41502.5,41443.5,41474,6148064,148.23090358
1642584900,0.0001,0.0001,905224583.248252,41480.909965035,41495.7334615385,41499.0395454546,1170502,796927,BTCUSD,41474,41482.5,41460,41460,1024584,24.70557265
1642585200,0.0001,0.0001,904818702.385321,41492.1414373089,41513.0714831804,41515.9613761468,4135428,906800,BTCUSD,41460,41578,41460,41537,7717337,185.77093326
1642585500,0.0001,0.0001,901687162.927408,41556.0622222222,41577.2082222222,41580.5921037037,2161356,2967015,BTCUSD,41537,41571.5,41504,41565,2828089,68.06575893
1642585800,0.0001,0.0001,902059134.073005,41545.2724957555,41563.9166893039,41567.0751612903,1051773,907260,BTCUSD,41565,41585,41564.5,41584.5,7272961,174.90521847
1642586100,0.0001,0.0001,909492873.274425,41593.775862069,41618.6193390805,41621.3499568966,8585881,8498330,BTCUSD,41584.5,41641,41568,41577,15195461,365.30707739
1642586400,0.0001,0.0001,911965160.436562,41581.8587994543,41601.2682401091,41604.4742428377,4281048,958434,BTCUSD,41577,41598,41576.5,41580,1256272,30.2087171
1642586700,0.0001,0.0001,912605614.467919,41580.5735524257,41592.0190923318,41595.2243035994,222746,1668602,BTCUSD,41580,41580.5,41550.5,41550.5,2157290,51.9016424
1642587000,0.0001,0.0001,911960857.076285,41546.1202321725,41552.6853399668,41555.7629021559,865896,1852306,BTCUSD,41550.5,41551,41453,41465,5377184,129.53396857
1642587300,0.0001,0.0001,911437270.450392,41479.5261096606,41489.3063577024,41492.870926893,793167,4474189,BTCUSD,41465,41510,41453,41509.5,2852257,68.77952092
1642587600,0.0001,0.0001,910861652.479532,41492.3340643275,41501.4065643275,41504.1027923977,1096525,891269,BTCUSD,41509.5,41535,41501.5,41502,1215526,29.27823679
1642587900,0.0001,0.0001,910672276.144385,41505.4340463458,41512.917540107,41516.2946345811,99974,916171,BTCUSD,41502,41502,41460,41497,1281985,30.90694293
1642588200,0.0001,0.0001,911119429.048529,41492.3419117647,41500.2265441176,41502.9769558824,611555,1618630,BTCUSD,41497,41516.5,41488,41508.5,1928757,46.46667492
1642588500,0.0001,0.0001,911525084.188552,41514.6464646465,41527.3107070707,41530.1948821549,1369917,482379,BTCUSD,41508.5,41533,41498,41520,1940112,46.72867624
1642588800,0.0001,0.0001,910697433.360687,41500.9389312977,41500.8982633588,41503.7827480916,229208,623686,BTCUSD,41520,41520,41228,41380,18913545,457.12470725
1642589100,0.0001,0.0001,908144915.811075,41383.3843648209,41391.5707166124,41394.7185912052,8659680,19366152,BTCUSD,41380,41427,41300,41426,11810433,285.4662598
1642589400,0.0001,0.0001,907990381.779273,41416.7516823688,41428.1583580081,41430.4550740242,3640665,207771,BTCUSD,41426,41476,41404,41404.5,3304486,79.71750622
1642589700,0.0001,0.0001,909580642.801642,41430.9500683995,41439.6066757866,41442.4515321478,708817,1560413,BTCUSD,41404.5,41477,41404,41477,1578292,38.08635362
1642590000,0.0001,0.0001,909824753.366871,41501.4503067485,41524.442993865,41526.7165153374,6739322,1176802,BTCUSD,41477,41635,41476.5,41622,12892568,310.16399074
1642590300,0.0001,0.0001,906280487.793338,41736.9765329296,41750.9858213475,41752.5352233157,32034504,7165003,BTCUSD,41622,41895,41622,41776,39639670,948.92134861
1642590600,0.0001,0.0001,905322009.789733,41877.6736990155,41892.4660829817,41894.3982981716,15039266,7184420,BTCUSD,41776,42129,41776,42056.5,32182036,765.94009851
1642590900,0.0001,0.0001,907845958.699457,42069.3358208955,42094.8767910448,42097.4515739484,9836701,13985570,BTCUSD,42056.5,42129,41969,42020.5,12302504,292.64294108
1642591200,0.0001,0.0001,908042374.068097,41990.1996268657,42012.2387873134,42014.7373600746,3151455,4719638,BTCUSD,42020.5,42021,41930,41947,5320975,126.78155666
1642591500,0.0001,0.0001,906110623.481646,41920.2914349277,41934.8765183537,41937.692458287,1374554,4954832,BTCUSD,41947,41947,41866,41912,5207008,124.27757181
1642591800,0.0001,0.0001,905380543.248737,41925.7765151515,41938.9014267677,41941.0743560606,2611904,691781,BTCUSD,41912,41963.5,41881,41883.5,5704767,136.11195769
1642592100,0.0001,0.0001,905600711.162486,41916.8582333697,41927.1931406761,41929.6894438386,4570933,2470814,BTCUSD,41883.5,41977.5,41883,41977,5847829,139.43476027
1642592400,0.0001,0.0001,906179531.338338,41987.9404404404,42002.0733333333,42004.1433433434,6056289,1037251,BTCUSD,41977,42064,41977,42001.5,5726400,136.28043178
1642592700,0.0001,0.0001,904212229.912658,42007.3227848101,42016.5876962025,42018.7971265823,220046,2208149,BTCUSD,42001.5,42002,41950,41950,4503311,107.30266316
1642593000,0.0001,0.0001,903205830.836469,41954.7648335745,41974.8929522431,41977.0898986975,93285,3605993,BTCUSD,41950,41967,41948.5,41951,939060,22.38425631
1642593300,0.0001,0.0001,903082604.402402,41966.234984985,41985.3211561562,41987.1118768769,1028781,385894,BTCUSD,41951,42031.5,41950.5,42030.5,2346816,55.87836694
1642593600,0.0001,0.0001,903408261.518686,42033.3697621744,42057.4229784824,42059.3150849377,2978374,847576,BTCUSD,42030.5,42256,42030,42199.5,18862961,447.54176237
1642593900,0.0001,0.0001,906963618.940712,42180.9027667984,42199.1258339921,42200.7781739131,16478409,4751467,BTCUSD,42199.5,42242,42138,42138,6462450,153.17916242
1642594200,0.0001,0.0001,908812944.553862,42138.7454268293,42165.9921239837,42168.3540955285,747763,3820345,BTCUSD,42138,42138.5,42067,42067,3763322,89.363155
1642594500,0.0001,0.0001,909214800.740699,42083.9379932356,42107.9777339346,42109.8575084555,1296999,1089333,BTCUSD,42067,42116,42067,42067,3364374,79.93167514
1642594800,0.0001,0.0001,908901547.161557,42085.6933962264,42098.4070165094,42100.5591981132,681520,2436833,BTCUSD,42067,42082.5,42060,42065,1734764,41.23592714
1642595100,0.0001,0.0001,909369238.2125,42075.5479166667,42093.0577361111,42094.9295138889,2195037,496230,BTCUSD,42065,42163.5,42065,42163.5,8403332,199.46734475
1642595400,0.0001,0.0001,907659628.098494,42147.5741599073,42158.4625955968,42160.2626303592,5837108,3393559,BTCUSD,42163.5,42178,42149.5,42161,4265920,101.18442421
1642595700,0.0001,0.0001,907668944.724311,42145.6171679198,42152.4598621554,42154.3410150376,760059,2869899,BTCUSD,42161,42161.5,42060,42060.5,3840865,91.17242392
1642596000,0.0001,0.0001,907919633.282796,42052.1193548387,42061.3829892473,42063.4614193548,823975,3551761,BTCUSD,42060.5,42060.5,41994,42009.5,5307059,126.31417406
1642596300,0.0001,0.0001,906851514.529534,42008.8979274611,42017.5209740933,42019.4779481865,3108112,3465676,BTCUSD,42009.5,42100,41951,42100,4993838,118.87774855
1642596600,0.0001,0.0001,906773189.465385,42095.716025641,42115.402474359,42116.8658974359,1344570,229470,BTCUSD,42100,42125,42099.5,42124.5,1476263,35.05415321
1642596900,0.0001,0.0001,907909750.605121,42129.1125336927,42146.3898652291,42148.0323450135,1297387,1496391,BTCUSD,42124.5,42141,42091.5,42100,4046671,96.07554524
1642597200,0.0001,0.0001,909074056.091733,42116.8686296716,42143.0172366931,42144.3984258211,1179870,1973673,BTCUSD,42100,42196,42100,42195.5,3268060,77.52972135
1642597500,0.0001,0.0001,909127306.993808,42186.4814241486,42208.1364293086,42209.6346852425,2811886,958028,BTCUSD,42195.5,42334.5,42190,42305,15570882,368.46162449
1642597800,0.0001,0.0001,907726847.20114,42266.7084690554,42277.1663110749,42278.5250162866,12773985,6769873,BTCUSD,42305,42305.5,42249,42292,7200101,170.29035342
1642598100,0.0001,0.0001,907614922.659384,42284.6906653426,42305.7445680238,42307.4000993049,1258405,1707707,BTCUSD,42292,42292.5,42211.5,42211.5,3062184,72.45252787
1642598400,0.0001,0.0001,907920379.773176,42225.7253451677,42238.0982840237,42239.8986390533,487722,2278698,BTCUSD,42211.5,42216.5,42190,42190.5,3001105,71.1153183
1642598700,0.0001,0.0001,907902702.298289,42191.9260391198,42207.698190709,42209.0041564792,732948,1742789,BTCUSD,42190.5,42250.5,42190.5,42250,3174182,75.16638568
1642599000,0.0001,0.0001,910328622.981236,42234.8145695364,42250.5818874172,42252.0678366446,3182127,4173368,BTCUSD,42250,42270,42133.5,42140,7853462,186.16433299
1642599300,0.0001,0.0001,908865160.775604,42153.5920598389,42161.588561565,42162.8741426928,2760083,3019249,BTCUSD,42140,42181,42139.5,42160.5,3124558,74.108215
1642599600,0.0001,0.0001,909013891.807692,42157.6923076923,42159.1267846154,42160.2357538462,525198,1545612,BTCUSD,42160.5,42160.5,42150,42150,2021401,47.95700287
1642599900,0.0001,0.0001,909312922.914248,42135.2236147757,42140.5957915567,42141.9002770449,601970,1014600,BTCUSD,42150,42150.5,42067.5,42113,8422319,200.05162414
1642600200,0.0001,0.0001,910216757.480669,42132.4905956113,42139.3373040752,42140.3677324974,3827956,6251415,BTCUSD,42113,42180,42113,42127,3572676,84.76611818
1642600500,0.0001,0.0001,910687787.489218,42150.5923180593,42154.9818867925,42155.8126819407,1201017,599080,BTCUSD,42127,42211,42126.5,42210.5,2481353,58.81675503
1642600800,0.0001,0.0001,910872523.97806,42219.9428406467,42232.1100808314,42233.2292378753,2869673,2205594,BTCUSD,42210.5,42270,42113.5,42113.5,8065378,191.11022322
1642601100,0.0001,0.0001,909231476.90372,42140.567833698,42151.6929868709,42153.0012035011,1395340,5833696,BTCUSD,42113.5,42160,42066,42131.5,3878959,92.14028728
1642601400,0.0001,0.0001,907459576.117085,42148.7729988053,42166.1579330944,42167.1035961768,1196481,452562,BTCUSD,42131.5,42178,42123.5,42125,1395118,33.10943337
1642601700,0.0001,0.0001,907257315.836502,42122.3998732573,42140.9078707224,42141.7716603295,788011,1497648,BTCUSD,42125,42153,42095,42129.5,2296345,54.51935264
1642602000,0.0001,0.0001,907281646.650645,42151.2110199297,42171.5001875733,42172.3454161782,2993398,548436,BTCUSD,42129.5,42218.5,42110,42168.5,3210215,76.10811509
1642602300,0.0001,0.0001,906394122.394062,42167.120782726,42182.4770580297,42183.3327935223,541585,557557,BTCUSD,42168.5,42205,42150,42204.5,2069189,49.06304971
1642602600,0.0001,0.0001,907019000.863711,42246.8074712644,42269.6159031199,42269.7437766831,7005259,2835670,BTCUSD,42204.5,42342,42179,42226,12174170,287.83155807
1642602900,0.0001,0.0001,909686424.738437,42294.5925039872,42316.1209409888,42316.942185008,4652139,4839358,BTCUSD,42226,42430,42225,42401.5,14096746,332.72176356
1642603200,0.0001,0.0001,908528772.084407,42445.587628866,42478.5665657217,42478.9799677835,12991157,4148193,BTCUSD,42401.5,42521.5,42401,42460.5,12736202,299.86099012
1642603500,0.0001,0.0001,911025911.000717,42473.4250896057,42505.8439569893,42506.5827455197,3821257,5153231,BTCUSD,42460.5,42522,42378.5,42379,9116405,214.71331724
1642603800,0.0001,0.0001,912479401.409273,42417.8145483613,42442.7679056755,42443.559088729,2470430,3969614,BTCUSD,42379,42431.5,42350.5,42430.5,5596173,131.98424334
1642604100,0.0001,0.0001,912863348.627313,42442.3136563877,42464.1607665198,42464.4653127753,5472327,1006857,BTCUSD,42430.5,42549,42430.5,42491.5,15656957,368.44233775
1642604400,0.0001,0.0001,917968427.918613,42497.118895966,42513.1660580326,42513.7381033263,7118579,8483554,BTCUSD,42491.5,42531.5,42436.5,42457,6335061,149.14213366
1642604700,0.0001,0.0001,918560699.165145,42459.8244813278,42469.3170456432,42469.8022821577,1613327,3754115,BTCUSD,42457,42495,42400.5,42401,6850444,161.4773281
1642605000,0.0001,0.0001,918319359.865897,42410.9138543517,42417.5071847247,42417.8575754885,2100318,7868949,BTCUSD,42401,42455,42385,42442.5,6433658,151.63680659
1642605300,0.0001,0.0001,918140625.526112,42429.6339458414,42444.4283752418,42444.8231624758,954448,994461,BTCUSD,42442.5,42443,42374,42394.5,4472731,105.51054137
1642605600,0.0001,0.0001,915797591.61619,42367.1338095238,42369.9688380952,42370.5626857143,1975750,6913099,BTCUSD,42394.5,42394.5,42220,42220.5,11674178,275.96006664
1642605900,0.0001,0.0001,911743782.843252,42277.4941324392,42280.1132523051,42280.8914668902,12418039,9216276,BTCUSD,42220.5,42264,42220.5,42228,17775120,420.75476366
